FCCODE,NAME,TOWN,FTC,FVNO,FVDATE,DESCRIP,CREDIT,DEBIT,INVDATE,SHCODE
9999,CASH SALES A/C,,SI,260,04/04/2019,To Credit Sales,0.00,287.00,04/04/2019,A005
9999,CASH SALES A/C,,SI,261,04/04/2019,To Credit Sales,0.00,296.00,04/04/2019,A005
9999,CASH SALES A/C,,SI,262,05/04/2019,To Credit Sales,0.00,590.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,263,05/04/2019,To Credit Sales,0.00,219.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,264,05/04/2019,To Credit Sales,0.00,2450.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,265,05/04/2019,To Credit Sales,0.00,286.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,266,05/04/2019,To Credit Sales,0.00,848.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,267,05/04/2019,To Credit Sales,0.00,801.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,268,05/04/2019,To Credit Sales,0.00,2831.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,269,05/04/2019,To Credit Sales,0.00,1430.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,270,05/04/2019,To Credit Sales,0.00,1344.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,271,07/04/2019,To Credit Sales,0.00,1821.00,07/04/2019,A005
9999,CASH SALES A/C,,SI,272,05/04/2019,To Credit Sales,0.00,231.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,273,05/04/2019,To Credit Sales,0.00,396.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,274,05/04/2019,To Credit Sales,0.00,523.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,275,05/04/2019,To Credit Sales,0.00,325.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,276,05/04/2019,To Credit Sales,0.00,251.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,277,05/04/2019,To Credit Sales,0.00,1120.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,278,05/04/2019,To Credit Sales,0.00,232.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,279,05/04/2019,To Credit Sales,0.00,1116.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,280,05/04/2019,To Credit Sales,0.00,892.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,281,05/04/2019,To Credit Sales,0.00,257.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,282,05/04/2019,To Credit Sales,0.00,218.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,283,05/04/2019,To Credit Sales,0.00,284.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,284,05/04/2019,To Credit Sales,0.00,269.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,285,05/04/2019,To Credit Sales,0.00,184.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,286,05/04/2019,To Credit Sales,0.00,589.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,287,05/04/2019,To Credit Sales,0.00,473.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,288,05/04/2019,To Credit Sales,0.00,2286.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,289,05/04/2019,To Credit Sales,0.00,504.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,290,05/04/2019,To Credit Sales,0.00,2581.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,291,05/04/2019,To Credit Sales,0.00,975.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,292,05/04/2019,To Credit Sales,0.00,897.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,293,05/04/2019,To Credit Sales,0.00,1143.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,294,05/04/2019,To Credit Sales,0.00,699.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,295,05/04/2019,To Credit Sales,0.00,2129.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,296,05/04/2019,To Credit Sales,0.00,505.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,297,05/04/2019,To Credit Sales,0.00,450.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,298,05/04/2019,To Credit Sales,0.00,273.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,299,05/04/2019,To Credit Sales,0.00,543.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,300,05/04/2019,To Credit Sales,0.00,296.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,301,05/04/2019,To Credit Sales,0.00,1033.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,302,05/04/2019,To Credit Sales,0.00,296.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,303,05/04/2019,To Credit Sales,0.00,1199.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,304,05/04/2019,To Credit Sales,0.00,443.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,305,05/04/2019,To Credit Sales,0.00,903.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,306,05/04/2019,To Credit Sales,0.00,282.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,307,05/04/2019,To Credit Sales,0.00,229.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,308,05/04/2019,To Credit Sales,0.00,701.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,309,05/04/2019,To Credit Sales,0.00,372.00,05/04/2019,A005
9999,CASH SALES A/C,,SI,310,06/04/2019,To Credit Sales,0.00,945.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,311,06/04/2019,To Credit Sales,0.00,1602.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,312,06/04/2019,To Credit Sales,0.00,985.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,313,06/04/2019,To Credit Sales,0.00,1448.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,314,06/04/2019,To Credit Sales,0.00,953.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,315,06/04/2019,To Credit Sales,0.00,131.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,316,06/04/2019,To Credit Sales,0.00,335.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,317,06/04/2019,To Credit Sales,0.00,640.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,318,06/04/2019,To Credit Sales,0.00,354.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,319,06/04/2019,To Credit Sales,0.00,507.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,320,06/04/2019,To Credit Sales,0.00,269.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,321,06/04/2019,To Credit Sales,0.00,260.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,322,06/04/2019,To Credit Sales,0.00,406.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,323,06/04/2019,To Credit Sales,0.00,1490.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,324,06/04/2019,To Credit Sales,0.00,817.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,325,06/04/2019,To Credit Sales,0.00,611.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,326,06/04/2019,To Credit Sales,0.00,998.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,327,06/04/2019,To Credit Sales,0.00,3134.00,06/04/2019,A005
9999,CASH SALES A/C,,SI,328,08/04/2019,To Credit Sales,0.00,462.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,329,08/04/2019,To Credit Sales,0.00,451.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,330,08/04/2019,To Credit Sales,0.00,290.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,331,08/04/2019,To Credit Sales,0.00,1423.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,332,08/04/2019,To Credit Sales,0.00,408.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,333,08/04/2019,To Credit Sales,0.00,101.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,334,08/04/2019,To Credit Sales,0.00,3836.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,335,08/04/2019,To Credit Sales,0.00,1263.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,336,08/04/2019,To Credit Sales,0.00,1083.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,337,08/04/2019,To Credit Sales,0.00,985.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,338,08/04/2019,To Credit Sales,0.00,1046.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,339,08/04/2019,To Credit Sales,0.00,1057.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,340,08/04/2019,To Credit Sales,0.00,604.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,341,08/04/2019,To Credit Sales,0.00,3143.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,342,08/04/2019,To Credit Sales,0.00,892.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,343,08/04/2019,To Credit Sales,0.00,1152.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,344,08/04/2019,To Credit Sales,0.00,1733.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,345,08/04/2019,To Credit Sales,0.00,300.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,346,08/04/2019,To Credit Sales,0.00,943.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,347,08/04/2019,To Credit Sales,0.00,1152.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,348,08/04/2019,To Credit Sales,0.00,329.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,349,08/04/2019,To Credit Sales,0.00,548.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,350,08/04/2019,To Credit Sales,0.00,1451.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,351,08/04/2019,To Credit Sales,0.00,1830.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,352,08/04/2019,To Credit Sales,0.00,539.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,353,08/04/2019,To Credit Sales,0.00,1910.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,354,08/04/2019,To Credit Sales,0.00,6199.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,355,08/04/2019,To Credit Sales,0.00,703.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,356,08/04/2019,To Credit Sales,0.00,1802.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,357,08/04/2019,To Credit Sales,0.00,701.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,358,08/04/2019,To Credit Sales,0.00,1125.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,359,08/04/2019,To Credit Sales,0.00,473.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,360,08/04/2019,To Credit Sales,0.00,395.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,361,08/04/2019,To Credit Sales,0.00,2418.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,362,08/04/2019,To Credit Sales,0.00,1573.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,363,08/04/2019,To Credit Sales,0.00,1261.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,364,08/04/2019,To Credit Sales,0.00,1609.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,365,08/04/2019,To Credit Sales,0.00,2779.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,366,08/04/2019,To Credit Sales,0.00,2953.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,367,08/04/2019,To Credit Sales,0.00,3581.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,368,08/04/2019,To Credit Sales,0.00,1838.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,369,08/04/2019,To Credit Sales,0.00,4761.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,370,08/04/2019,To Credit Sales,0.00,860.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,371,08/04/2019,To Credit Sales,0.00,2462.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,372,08/04/2019,To Credit Sales,0.00,3569.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,373,08/04/2019,To Credit Sales,0.00,735.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,374,08/04/2019,To Credit Sales,0.00,1145.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,375,08/04/2019,To Credit Sales,0.00,599.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,376,08/04/2019,To Credit Sales,0.00,945.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,377,08/04/2019,To Credit Sales,0.00,708.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,378,08/04/2019,To Credit Sales,0.00,643.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,379,08/04/2019,To Credit Sales,0.00,877.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,380,08/04/2019,To Credit Sales,0.00,483.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,381,08/04/2019,To Credit Sales,0.00,451.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,382,08/04/2019,To Credit Sales,0.00,234.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,383,08/04/2019,To Credit Sales,0.00,279.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,384,08/04/2019,To Credit Sales,0.00,242.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,385,08/04/2019,To Credit Sales,0.00,220.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,386,08/04/2019,To Credit Sales,0.00,481.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,387,08/04/2019,To Credit Sales,0.00,536.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,388,08/04/2019,To Credit Sales,0.00,7487.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,389,08/04/2019,To Credit Sales,0.00,3571.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,390,08/04/2019,To Credit Sales,0.00,638.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,391,08/04/2019,To Credit Sales,0.00,861.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,392,08/04/2019,To Credit Sales,0.00,3325.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,393,08/04/2019,To Credit Sales,0.00,1869.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,394,08/04/2019,To Credit Sales,0.00,419.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,395,08/04/2019,To Credit Sales,0.00,4488.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,396,08/04/2019,To Credit Sales,0.00,3175.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,397,08/04/2019,To Credit Sales,0.00,8172.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,398,08/04/2019,To Credit Sales,0.00,8183.00,08/04/2019,A005
9999,CASH SALES A/C,,SI,399,09/04/2019,To Credit Sales,0.00,3115.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,400,09/04/2019,To Credit Sales,0.00,3105.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,401,09/04/2019,To Credit Sales,0.00,678.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,402,09/04/2019,To Credit Sales,0.00,3266.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,403,09/04/2019,To Credit Sales,0.00,470.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,404,09/04/2019,To Credit Sales,0.00,1726.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,405,09/04/2019,To Credit Sales,0.00,4157.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,406,09/04/2019,To Credit Sales,0.00,1811.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,407,09/04/2019,To Credit Sales,0.00,2328.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,408,09/04/2019,To Credit Sales,0.00,311.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,409,09/04/2019,To Credit Sales,0.00,951.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,410,09/04/2019,To Credit Sales,0.00,234.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,411,09/04/2019,To Credit Sales,0.00,184.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,412,09/04/2019,To Credit Sales,0.00,652.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,413,09/04/2019,To Credit Sales,0.00,414.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,414,09/04/2019,To Credit Sales,0.00,307.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,415,09/04/2019,To Credit Sales,0.00,881.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,416,09/04/2019,To Credit Sales,0.00,342.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,417,09/04/2019,To Credit Sales,0.00,676.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,418,09/04/2019,To Credit Sales,0.00,359.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,419,09/04/2019,To Credit Sales,0.00,780.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,420,09/04/2019,To Credit Sales,0.00,1953.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,421,09/04/2019,To Credit Sales,0.00,918.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,422,09/04/2019,To Credit Sales,0.00,279.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,423,09/04/2019,To Credit Sales,0.00,192.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,424,09/04/2019,To Credit Sales,0.00,171.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,425,09/04/2019,To Credit Sales,0.00,610.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,426,09/04/2019,To Credit Sales,0.00,1799.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,427,09/04/2019,To Credit Sales,0.00,539.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,428,09/04/2019,To Credit Sales,0.00,323.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,429,09/04/2019,To Credit Sales,0.00,503.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,430,09/04/2019,To Credit Sales,0.00,168.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,431,09/04/2019,To Credit Sales,0.00,948.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,432,09/04/2019,To Credit Sales,0.00,767.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,433,09/04/2019,To Credit Sales,0.00,482.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,434,09/04/2019,To Credit Sales,0.00,968.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,435,09/04/2019,To Credit Sales,0.00,590.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,436,09/04/2019,To Credit Sales,0.00,575.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,437,09/04/2019,To Credit Sales,0.00,562.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,438,09/04/2019,To Credit Sales,0.00,156.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,439,09/04/2019,To Credit Sales,0.00,1582.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,440,09/04/2019,To Credit Sales,0.00,501.00,09/04/2019,A005
9999,CASH SALES A/C,,SI,441,10/04/2019,To Credit Sales,0.00,2112.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,442,10/04/2019,To Credit Sales,0.00,1222.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,443,10/04/2019,To Credit Sales,0.00,1803.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,444,10/04/2019,To Credit Sales,0.00,2097.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,445,10/04/2019,To Credit Sales,0.00,1913.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,446,10/04/2019,To Credit Sales,0.00,171.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,447,10/04/2019,To Credit Sales,0.00,928.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,448,10/04/2019,To Credit Sales,0.00,508.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,449,10/04/2019,To Credit Sales,0.00,979.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,450,10/04/2019,To Credit Sales,0.00,202.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,451,10/04/2019,To Credit Sales,0.00,238.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,452,10/04/2019,To Credit Sales,0.00,326.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,453,10/04/2019,To Credit Sales,0.00,644.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,454,10/04/2019,To Credit Sales,0.00,537.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,455,10/04/2019,To Credit Sales,0.00,238.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,456,10/04/2019,To Credit Sales,0.00,180.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,457,10/04/2019,To Credit Sales,0.00,693.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,458,10/04/2019,To Credit Sales,0.00,835.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,459,10/04/2019,To Credit Sales,0.00,1343.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,460,10/04/2019,To Credit Sales,0.00,795.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,461,10/04/2019,To Credit Sales,0.00,698.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,462,10/04/2019,To Credit Sales,0.00,1039.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,463,10/04/2019,To Credit Sales,0.00,1539.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,464,10/04/2019,To Credit Sales,0.00,771.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,465,10/04/2019,To Credit Sales,0.00,325.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,466,10/04/2019,To Credit Sales,0.00,743.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,467,10/04/2019,To Credit Sales,0.00,1789.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,468,10/04/2019,To Credit Sales,0.00,405.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,469,10/04/2019,To Credit Sales,0.00,4443.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,470,10/04/2019,To Credit Sales,0.00,3272.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,471,10/04/2019,To Credit Sales,0.00,1289.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,472,10/04/2019,To Credit Sales,0.00,1770.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,473,10/04/2019,To Credit Sales,0.00,1666.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,474,10/04/2019,To Credit Sales,0.00,1015.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,475,10/04/2019,To Credit Sales,0.00,658.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,476,10/04/2019,To Credit Sales,0.00,149.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,477,10/04/2019,To Credit Sales,0.00,611.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,478,10/04/2019,To Credit Sales,0.00,3237.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,479,10/04/2019,To Credit Sales,0.00,354.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,480,10/04/2019,To Credit Sales,0.00,2255.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,481,10/04/2019,To Credit Sales,0.00,414.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,482,10/04/2019,To Credit Sales,0.00,307.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,483,10/04/2019,To Credit Sales,0.00,373.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,484,10/04/2019,To Credit Sales,0.00,137.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,485,10/04/2019,To Credit Sales,0.00,583.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,486,10/04/2019,To Credit Sales,0.00,373.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,487,10/04/2019,To Credit Sales,0.00,164.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,488,10/04/2019,To Credit Sales,0.00,219.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,489,10/04/2019,To Credit Sales,0.00,1728.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,490,10/04/2019,To Credit Sales,0.00,390.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,491,10/04/2019,To Credit Sales,0.00,609.00,10/04/2019,A005
9999,CASH SALES A/C,,SI,492,11/04/2019,To Credit Sales,0.00,2021.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,493,11/04/2019,To Credit Sales,0.00,1297.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,494,11/04/2019,To Credit Sales,0.00,545.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,495,11/04/2019,To Credit Sales,0.00,2537.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,496,11/04/2019,To Credit Sales,0.00,679.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,497,11/04/2019,To Credit Sales,0.00,519.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,498,11/04/2019,To Credit Sales,0.00,489.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,499,11/04/2019,To Credit Sales,0.00,567.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,500,11/04/2019,To Credit Sales,0.00,631.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,501,11/04/2019,To Credit Sales,0.00,491.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,502,11/04/2019,To Credit Sales,0.00,388.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,503,11/04/2019,To Credit Sales,0.00,289.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,504,11/04/2019,To Credit Sales,0.00,1111.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,505,11/04/2019,To Credit Sales,0.00,5924.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,506,11/04/2019,To Credit Sales,0.00,994.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,507,11/04/2019,To Credit Sales,0.00,481.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,508,11/04/2019,To Credit Sales,0.00,608.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,509,11/04/2019,To Credit Sales,0.00,285.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,510,11/04/2019,To Credit Sales,0.00,898.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,511,11/04/2019,To Credit Sales,0.00,483.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,512,11/04/2019,To Credit Sales,0.00,190.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,513,11/04/2019,To Credit Sales,0.00,3039.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,514,11/04/2019,To Credit Sales,0.00,269.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,515,11/04/2019,To Credit Sales,0.00,201.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,516,11/04/2019,To Credit Sales,0.00,287.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,517,11/04/2019,To Credit Sales,0.00,854.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,518,11/04/2019,To Credit Sales,0.00,971.00,11/04/2019,A005
9999,CASH SALES A/C,,SI,519,12/04/2019,To Credit Sales,0.00,2071.00,12/04/2019,A005
9999,CASH SALES A/C,,SI,520,12/04/2019,To Credit Sales,0.00,2031.00,12/04/2019,A005
9999,CASH SALES A/C,,SI,521,12/04/2019,To Credit Sales,0.00,663.00,12/04/2019,A005
9999,CASH SALES A/C,,SI,522,12/04/2019,To Credit Sales,0.00,937.00,12/04/2019,A005
9999,CASH SALES A/C,,SI,523,12/04/2019,To Credit Sales,0.00,2685.00,12/04/2019,A005
9999,CASH SALES A/C,,SI,524,12/04/2019,To Credit Sales,0.00,1255.00,12/04/2019,A005
9999,CASH SALES A/C,,SI,525,12/04/2019,To Credit Sales,0.00,326.00,12/04/2019,A005
